text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
Dùng 2 lần là hết sạch gàu. Giá tốt. Sẽ tiếp tục ủng hộ.,dùng 2 lần là hết sạch_gàu . giá tốt . sẽ tiếp_tục ủng_hộ .,5,tích cực,dùng 2 lần là hết sạch_gàu . giá tốt . sẽ tiếp_tục ủng_hộ .,dùng 2 lần là hết sạch_@@ gàu . giá tốt . sẽ tiếp_tục ủng_hộ .
"Giao hàng nhanh, đóng gói cẩn thận, sẽ ủng hộ thêm nhiều","giao hàng nhanh , đóng_gói cẩn_thận , sẽ ủng_hộ thêm nhiều",5,tích cực,"giao hàng nhanh , đóng_gói cẩn_thận , sẽ ủng_hộ thêm nhiều","giao hàng nhanh , đóng_gói cẩn_thận , sẽ ủng_hộ thêm nhiều"
"hết ngứa ,tóc giảm rụng và giảm gàu rõ rệt chỉ sau lần gội đầu tiên, giá cũng mềm. ổn. hết lại mua tiếp","hết ngứa , tóc giảm rụng và giảm gàu rõ_rệt chỉ sau lần gội đầu_tiên , giá cũng mềm . ổn . hết lại mua tiếp",5,tích cực,"hết ngứa , tóc giảm rụng và giảm gàu rõ_rệt chỉ sau lần gội đầu_tiên , giá cũng mềm . ổn . hết lại mua tiếp","hết ngứa , tóc giảm rụng và giảm gàu rõ_rệt chỉ sau lần gội đầu_tiên , giá cũng mềm . ổn . hết lại mua tiếp"
Mình sử dụng rất nhiều loại dầu gọi thuốc như này nhưng với sản phẩm này thì da mình bớt nấm hẳn ra,mình sử_dụng rất nhiều loại dầu gọi thuốc như này nhưng với sản_phẩm này thì da mình bớt nấm hẳn ra,5,tích cực,mình sử_dụng rất nhiều loại dầu gọi thuốc như này nhưng với sản_phẩm này thì da mình bớt nấm hẳn ra,mình sử_dụng rất nhiều loại dầu gọi thuốc như này nhưng với sản_phẩm này thì da mình bớt nấm hẳn ra
"Rất tốt tôi đã gội 2 lần mà gào đã không còn . Không ngứa . Trước đây da dầu tôi bị gào trắng xoá , tróc vảy , mỗi lần chảy tóc là gào rơi đầy bên vai .","rất tốt tôi đã gội 2 lần mà gào đã không còn . không ngứa . trước_đây da dầu tôi bị gào trắng_xóa , tróc_vảy , mỗi lần chảy tóc là gào rơi đầy bên vai .",5,tích cực,"rất tốt tôi đã gội 2 lần mà gào đã không còn . không ngứa . trước_đây da dầu tôi bị gào trắng_xóa , tróc_vảy , mỗi lần chảy tóc là gào rơi đầy bên vai .","rất tốt tôi đã gội 2 lần mà gào đã không còn . không ngứa . trước_đây da dầu tôi bị gào trắng_@@ xó@@ a , tr@@ óc_@@ vảy , mỗi lần chảy tóc là gào rơi đầy bên vai ."
"Sản phẩm rất tốt, rất đáng tiền. Người thân của mình bị gàu do nấm, mảng trắng cực kì nhiều, nhưng gội mới có 1 lần là đầu đã sạch bong rồi, nhìn khác hẳn. Sau lần gội đầu tiên thì các vết ửng đỏ trên da đầu vẫn còn, hi vọng là với những lần gội sau có thể khỏi hẳn luôn. Mùi thơm dễ chịu.","sản_phẩm rất tốt , rất đáng tiền . người_thân của mình bị gàu do nấm , mảng trắng cực_kì nhiều , nhưng gội mới có 1 lần là đầu đã sạch bong rồi , nhìn khác hẳn . sau lần gội đầu_tiên thì các vết ửng đỏ trên da đầu vẫn còn , hi_vọng là với những lần gội sau có_thể khỏi hẳn luôn . mùi thơm dễ_chịu .",5,tích cực,"sản_phẩm rất tốt , rất đáng tiền . người_thân của mình bị gàu do nấm , mảng trắng cực_kì nhiều , nhưng gội mới có 1 lần là đầu đã sạch bong rồi , nhìn khác hẳn . sau lần gội đầu_tiên thì các vết ửng đỏ trên da đầu vẫn còn , hi_vọng là với những lần gội sau có_thể khỏi hẳn luôn . mùi thơm_dễ_chịu .","sản_phẩm rất tốt , rất đáng tiền . người_thân của mình bị gàu do nấm , mảng trắng cực_kì nhiều , nhưng gội mới có 1 lần là đầu đã sạch bong rồi , nhìn khác hẳn . sau lần gội đầu_tiên thì các vết ửng đỏ trên da đầu vẫn còn , hi_vọng là với những lần gội sau có_thể khỏi hẳn luôn . mùi thơm dễ_chịu ."
Mình dùng rất nhiu dầu gội nhưng ko het từ khi gọi selsun mình bớt gàu khi lần đầu sử dụng. Khi gọi xong tóc hơi khô cứng nên kèm theo dầu xả,mình dùng rất nhiu dầu_gội nhưng không het từ khi gọi selsun mình bớt gàu khi lần đầu sử_dụng . khi gọi xong tóc hơi khô cứng nên kèm theo dầu xả,1,tiêu cực,mình dùng rất nhiu_dầu_gội nhưng không het từ khi gọi selsun mình bớt gàu khi lần đầu sử_dụng . khi gọi xong tóc hơi khô cứng nên kèm theo dầu xả,mình dùng rất nh@@ iu dầu_gội nhưng không h@@ et từ khi gọi sel@@ sun mình bớt gàu khi lần đầu sử_dụng . khi gọi xong tóc hơi khô cứng nên kèm theo dầu xả
Khi mua mình quên để ý 50ml với 100ml Chai này 50ml so với giá giảm thì k đáng giá tiền Vào siêu thị mua cho lẹ,khi mua mình quên để_ý 50 ml với 100 ml chai này 50 ml so với giá giảm thì không đáng_giá tiền vào siêu_thị mua cho lẹ,3,trung lập,khi mua mình quên để_ý 50 ml với 100 ml chai này 50 ml so với giá giảm thì không đáng_giá tiền vào siêu_thị mua cho lẹ,khi mua mình quên để_ý 50 ml với 100 ml chai này 50 ml so với giá giảm thì không đáng_giá tiền vào siêu_thị mua cho lẹ
Dùng được khoảng gần 3 tuần thì không còn thấy nấm da đầu nữa chỉ hỏi không thích mùi của dầu gội còn lại ok,dùng được khoảng gần 3 tuần thì không còn thấy nấm da đầu nữa chỉ hỏi không thích mùi của dầu_gội còn lại ok,5,tích cực,dùng được khoảng gần 3 tuần thì không còn thấy nấm da đầu nữa chỉ hỏi không thích mùi của dầu_gội còn lại ok,dùng được khoảng gần 3 tuần thì không còn thấy nấm da đầu nữa chỉ hỏi không thích mùi của dầu_gội còn lại ok
Mới xài 1 lần thasy cũng ok pgati dùng thêm vài lần nữa mới biết,mới dùng 1 lần thasy cũng ok pgati dùng thêm vài lần nữa mới biết,4,tích cực,mới dùng 1 lần thasy cũng ok pgati dùng thêm vài lần nữa mới biết,mới dùng 1 lần th@@ as@@ y cũng ok p@@ g@@ ati dùng thêm vài lần nữa mới biết
"Sản phẩm rất tốt, gội lần thứ hai là sạch bong gàu luôn.","sản_phẩm rất tốt , gội lần thứ hai là sạch bong gàu luôn .",5,tích cực,"sản_phẩm rất tốt , gội lần thứ hai là sạch bong gàu luôn .","sản_phẩm rất tốt , gội lần thứ hai là sạch bong gàu luôn ."
"đóng gói cẩn thận, giao hàng cực nhanh, nhân viên thân thiện, chưa dùng thử nên chưa biết thế nào","đóng_gói cẩn_thận , giao hàng cực nhanh , nhân_viên thân_thiện , chưa dùng thử nên chưa biết thế_nào",5,tích cực,"đóng_gói cẩn_thận , giao hàng cực nhanh , nhân_viên_thân_thiện , chưa dùng thử nên chưa biết thế_nào","đóng_gói cẩn_thận , giao hàng cực nhanh , nhân_viên thân_thiện , chưa dùng thử nên chưa biết thế_nào"
"mình gội vẫn nhiều gàu như bình thường, không thấy giảm gàu tý nào cả.","mình gội vẫn nhiều gàu như bình_thường , không thấy giảm gàu tý nào cả .",2,tiêu cực,"mình gội vẫn nhiều gàu như bình_thường , không thấy giảm gàu tý nào cả .","mình gội vẫn nhiều gàu như bình_thường , không thấy giảm gàu tý nào cả ."
Hàng dùng tốt thật nha. Nhưng nên dùng kèm thêm dầu xả để đỡ xơ tóc.,hàng dùng tốt thật nha . nhưng nên dùng kèm thêm dầu_xả để đỡ xơ_tóc .,5,tích cực,hàng dùng tốt thật nha . nhưng nên dùng kèm thêm dầu_xả để đỡ xơ_tóc .,hàng dùng tốt thật nha . nhưng nên dùng kèm thêm dầu_@@ xả để đỡ xơ@@ _t@@ óc .
"Có tác dụng nhé, gội lần đầu thì không thấy gì nhưng sau 3 lần gội cách ngày thì gàu đã giảm rõ rệt, giờ 1 tuần gội 2 lần thôi nhưng vẫn không thấy gàu, không ngứa. Quá tuyệt vời","có tác_dụng nhé , gội lần đầu thì không thấy gì nhưng sau 3 lần gội cách ngày thì gàu đã giảm rõ_rệt , giờ 1 tuần_gội 2 lần thôi nhưng vẫn không thấy gàu , không ngứa . quá tuyệt_vời",5,tích cực,"có tác_dụng nhé , gội lần đầu thì không thấy gì nhưng sau 3 lần gội cách ngày thì gàu đã giảm rõ_rệt , giờ 1 tuần_gội 2 lần thôi nhưng vẫn không thấy gàu , không ngứa . quá tuyệt_vời","có tác_dụng nhé , gội lần đầu thì không thấy gì nhưng sau 3 lần gội cách ngày thì gàu đã giảm rõ_rệt , giờ 1 tuần_@@ gội 2 lần thôi nhưng vẫn không thấy gàu , không ngứa . quá tuyệt_vời"
"lần đầu sd đã thấy giảm hẳn gàu, rất thích","lần đầu sd đã thấy giảm hẳn gàu , rất thích",5,tích cực,"lần đầu sd đã thấy giảm hẳn gàu , rất thích","lần đầu s@@ d đã thấy giảm hẳn gàu , rất thích"
"Trị gàu rất hiệu quả, đầu mình lúc trước rất hay ngứa do nhiều gàu, sau khi gọi 2 lần thấy gàu gần như mất hết, cũng không còn ngứa da đầu nửa.","trị gàu rất hiệu_quả , đầu mình lúc trước rất hay ngứa do nhiều gàu , sau khi gọi 2 lần thấy gàu gần như mất hết , cũng không còn ngứa da đầu nửa .",5,tích cực,"trị gàu rất hiệu_quả , đầu mình lúc trước rất hay ngứa do nhiều gàu , sau khi gọi 2 lần thấy gàu gần như mất hết , cũng không còn ngứa da đầu nửa .","trị gàu rất hiệu_quả , đầu mình lúc trước rất hay ngứa do nhiều gàu , sau khi gọi 2 lần thấy gàu gần như mất hết , cũng không còn ngứa da đầu nửa ."
Selsun hết hiệu quả với tóc của mình. Da đầu khô và có gầu liền ngày hôm sau.,selsun hết hiệu_quả với tóc của mình . da đầu khô và có gầu liền ngày hôm sau .,3,trung lập,selsun hết hiệu_quả với tóc của mình . da đầu khô và có gầu liền ngày hôm sau .,sel@@ sun hết hiệu_quả với tóc của mình . da đầu khô và có gầu liền ngày hôm sau .
Chai thứ 2 mình sd rồi. Đáng thử thiệt nha cả nhà.,chai thứ 2 mình sd rồi . đáng thử thiệt_nha cả nhà .,5,tích cực,chai thứ 2 mình sd rồi . đáng thử thiệt_nha cả nhà .,chai thứ 2 mình s@@ d rồi . đáng thử thiệt_@@ nha cả nhà .
"Sạch gàu thêm tự tin, tóc bị rít, tuy nhiên hết sạch gàu. Rất hài lòng.","sạch gàu thêm tự_tin , tóc bị rít , tuy_nhiên hết sạch_gàu . rất hài_lòng .",5,tích cực,"sạch gàu thêm tự_tin , tóc bị rít , tuy_nhiên hết sạch_gàu . rất hài_lòng .","sạch gàu thêm tự_tin , tóc bị rít , tuy_nhiên hết sạch_@@ gàu . rất hài_lòng ."
"Gội ngay lần gội đầu tiên đã sạch bong gàu, mình rất hài lòng với sản phẩm này","gội ngay lần gội đầu_tiên đã sạch bong_gàu , mình rất hài_lòng với sản_phẩm này",5,tích cực,"gội ngay lần gội_đầu_tiên đã sạch_bong_gàu , mình rất hài_lòng với sản_phẩm này","gội ngay lần gội đầu_tiên đã sạch bong_@@ gàu , mình rất hài_lòng với sản_phẩm này"
"Chồng mình bị gàu nấm rất nhiều, sử dụng thấy rất tốt","chồng mình bị gàu nấm rất nhiều , sử_dụng thấy rất tốt",5,tích cực,"chồng mình bị gàu nấm rất nhiều , sử_dụng thấy rất tốt","chồng mình bị gàu nấm rất nhiều , sử_dụng thấy rất tốt"
Sản phẩm tốt so với giá tiền. Nhưng tóc hay bị khô và khi đã hết gàu mà ngưng sử dụng thì sẽ bị gàu lại. Nên cũng phải dùng cách quãng và duy trì.,sản_phẩm tốt so với giá tiền . nhưng tóc hay bị khô và khi đã hết gàu mà ngưng sử_dụng thì sẽ bị gàu lại . nên cũng phải dùng cách quãng và duy_trì .,4,tích cực,sản_phẩm tốt so với giá tiền . nhưng tóc hay bị khô và khi đã hết gàu mà ngưng sử_dụng thì sẽ bị gàu lại . nên cũng phải dùng cách quãng và duy_trì .,sản_phẩm tốt so với giá tiền . nhưng tóc hay bị khô và khi đã hết gàu mà ngưng sử_dụng thì sẽ bị gàu lại . nên cũng phải dùng cách quãng và duy_trì .
Mình bị viêm da cơ địa nên rất nhiều mảng gầu và mỏ gầu. Mua về gội một lần hết sạch gàu luôn đến nỗi nhìn da đầu sạch bong thấy cứ lạ lạ,mình bị viêm da cơ_địa nên rất nhiều mảng gầu và mỏ gầu . mua về gội một lần hết sạch gàu luôn đến_nỗi nhìn da_đầu sạch bong thấy cứ lạ_lạ,5,tích cực,mình bị viêm da_cơ_địa nên rất nhiều mảng gầu và mỏ gầu . mua về gội một lần hết sạch gàu luôn đến_nỗi nhìn da_đầu sạch bong thấy cứ lạ_lạ,mình bị viêm da cơ_địa nên rất nhiều mảng gầu và mỏ gầu . mua về gội một lần hết sạch gàu luôn đến_nỗi nhìn da_@@ đầu sạch bong thấy cứ lạ@@ _lạ
Sách tặng.,sách tặng .,5,tích cực,sách tặng .,sách tặng .
Hay. Đơn giản và dễ hiểu,hay . đơn_giản và dễ hiểu,5,tích cực,hay . đơn_giản và dễ hiểu,hay . đơn_giản và dễ hiểu
"Giao hàng đúng hẹn, sách bọc cẩn thận. Nội dung thì khỏi phải bàn, tủ sách ai cũng phải có. Cảm ơn tiki, đặt hàng trên tiki mình rất yên tâm về chất lượng và dịch vụ.","giao hàng đúng hẹn , sách_bọc cẩn_thận . nội_dung thì khỏi phải bàn , tủ_sách ai cũng phải có . cảm_ơn tiki , đặt_hàng trên tiki mình rất yên_tâm về chất_lượng lượng và dịch_vụ .",5,tích cực,"giao hàng đúng hẹn , sách_bọc cẩn_thận . nội_dung thì khỏi phải bàn , tủ_sách ai cũng phải có . cảm_ơn tiki , đặt_hàng trên tiki mình rất yên_tâm về chất_lượng_lượng và dịch_vụ .","giao hàng đúng hẹn , sách_@@ bọc cẩn_thận . nội_dung thì khỏi phải bàn , tủ_sách ai cũng phải có . cảm_ơn ti@@ ki , đặt_hàng trên ti@@ ki mình rất yên_tâm về chất_lượng lượng và dịch_vụ ."
Quy luật của vàng$$$$$,quy_luật của vàng,5,tích cực,quy_luật của vàng,quy_luật của vàng
"Sách hay, thú vị và nhiều điều để học hỏi","sách hay , thú_vị và nhiều điều để học_hỏi",5,tích cực,"sách hay , thú_vị và nhiều điều để học_hỏi","sách hay , thú_vị và nhiều điều để học_hỏi"
"Sách rất chất lượng, được đóng gói cẩn thận chữ rất rõ, giao đến là mình đọc liền luôn","sách rất chất_lượng lượng , được đóng_gói cẩn_thận chữ rất rõ , giao đến là mình đọc liền luôn",5,tích cực,"sách rất chất_lượng_lượng , được đóng_gói cẩn_thận chữ rất rõ , giao đến là mình đọc liền luôn","sách rất chất_lượng lượng , được đóng_gói cẩn_thận chữ rất rõ , giao đến là mình đọc liền luôn"
"Đã đọc bản ebook,chọn mua ủng hộ sách giấy","đã đọc bản ebook , chọn mua ủng_hộ sách giấy",5,tích cực,"đã đọc bản ebook , chọn mua ủng_hộ sách giấy","đã đọc bản ebook , chọn mua ủng_hộ sách giấy"
"Sản phẩm sử dụng tốt, giao hàng đúng hẹn","sản_phẩm sử_dụng tốt , giao hàng đúng hẹn",5,tích cực,"sản_phẩm sử_dụng tốt , giao hàng đúng hẹn","sản_phẩm sử_dụng tốt , giao hàng đúng hẹn"
